,raw
4140,0.685
4141,0.725
4142,0.78
4143,0.77
4144,0.795
4145,0.645
4146,0.755
4147,0.765
4148,0.79
4149,0.805
4150,0.67
4151,0.71
4152,0.775
4153,0.785
4154,0.795
4155,0.68
4156,0.735
4157,0.77
4158,0.77
4159,0.785
4160,0.705
4161,0.775
4162,0.775
4163,0.8
4164,0.8
4165,0.665
4166,0.78
4167,0.775
4168,0.785
4169,0.785
4170,0.675
4171,0.78
4172,0.775
4173,0.805
4174,0.81
4175,0.65
4176,0.785
4177,0.785
4178,0.805
4179,0.82
4180,0.65
4181,0.775
4182,0.78
4183,0.815
4184,0.795
4185,0.675
4186,0.77
4187,0.795
4188,0.78
4189,0.81
4190,0.645
4191,0.765
4192,0.785
4193,0.8
4194,0.815
4195,0.67
4196,0.76
4197,0.79
4198,0.835
4199,0.825
4200,0.5
4201,0.52
4202,0.58
4203,0.53
4204,0.55
4205,0.585
4206,0.575
4207,0.57
4208,0.595
4209,0.63
4210,0.615
4211,0.585
4212,0.595
4213,0.605
4214,0.65
4215,0.595
4216,0.575
4217,0.63
4218,0.66
4219,0.665
4220,0.595
4221,0.625
4222,0.65
4223,0.655
4224,0.67
4225,0.6
4226,0.64
4227,0.63
4228,0.685
4229,0.72
4230,0.625
4231,0.64
4232,0.68
4233,0.675
4234,0.75
4235,0.595
4236,0.61
4237,0.65
4238,0.685
4239,0.715
4240,0.625
4241,0.665
4242,0.605
4243,0.68
4244,0.74
4245,0.61
4246,0.675
4247,0.67
4248,0.715
4249,0.735
4250,0.585
4251,0.69
4252,0.675
4253,0.685
4254,0.73
4255,0.615
4256,0.67
4257,0.655
4258,0.705
4259,0.72
4260,0.63
4261,0.69
4262,0.705
4263,0.745
4264,0.73
4265,0.645
4266,0.695
4267,0.735
4268,0.74
4269,0.72
4270,0.635
4271,0.7
4272,0.705
4273,0.75
4274,0.76
4275,0.655
4276,0.71
4277,0.715
4278,0.745
4279,0.78
4280,0.655
4281,0.725
4282,0.76
4283,0.77
4284,0.77
4285,0.62
4286,0.69
4287,0.735
4288,0.765
4289,0.795
4290,0.615
4291,0.705
4292,0.725
4293,0.765
4294,0.775
4295,0.635
4296,0.705
4297,0.765
4298,0.79
4299,0.805
4300,0.675
4301,0.73
4302,0.755
4303,0.77
4304,0.795
4305,0.665
4306,0.725
4307,0.74
4308,0.765
4309,0.8
4310,0.66
4311,0.75
4312,0.785
4313,0.785
4314,0.775
4315,0.665
4316,0.73
4317,0.765
4318,0.79
4319,0.77
4320,0.64
4321,0.735
4322,0.795
4323,0.77
4324,0.78
4325,0.67
4326,0.75
4327,0.79
4328,0.77
4329,0.775
4330,0.66
4331,0.74
4332,0.77
4333,0.77
4334,0.775
4335,0.66
4336,0.75
4337,0.775
4338,0.785
4339,0.8
4340,0.655
4341,0.72
4342,0.77
4343,0.79
4344,0.795
4345,0.66
4346,0.725
4347,0.78
4348,0.785
4349,0.77
4350,0.66
4351,0.73
4352,0.75
4353,0.805
4354,0.775
4355,0.64
4356,0.73
4357,0.75
4358,0.795
4359,0.785
4360,0.68
4361,0.74
4362,0.805
4363,0.81
4364,0.79
4365,0.685
4366,0.73
4367,0.8
4368,0.835
4369,0.785
4370,0.645
4371,0.73
4372,0.77
4373,0.82
4374,0.785
4375,0.675
4376,0.76
4377,0.785
4378,0.805
4379,0.81
4380,0.65
4381,0.735
4382,0.785
4383,0.8
4384,0.79
4385,0.69
4386,0.75
4387,0.775
4388,0.805
4389,0.805
4390,0.685
4391,0.73
4392,0.825
4393,0.825
4394,0.81
4395,0.7
4396,0.735
4397,0.775
4398,0.82
4399,0.8
4400,0.5
4401,0.595
4402,0.605
4403,0.585
4404,0.62
4405,0.55
4406,0.66
4407,0.62
4408,0.64
4409,0.67
4410,0.575
4411,0.655
4412,0.635
4413,0.665
4414,0.67
4415,0.575
4416,0.65
4417,0.7
4418,0.68
4419,0.635
4420,0.525
4421,0.65
4422,0.675
4423,0.69
4424,0.665
4425,0.595
4426,0.65
4427,0.685
4428,0.665
4429,0.655
4430,0.575
4431,0.655
4432,0.675
4433,0.68
4434,0.685
4435,0.605
4436,0.665
4437,0.7
4438,0.705
4439,0.69
4440,0.605
4441,0.665
4442,0.685
4443,0.69
4444,0.7
4445,0.56
4446,0.66
4447,0.71
4448,0.685
4449,0.715
4450,0.58
4451,0.655
4452,0.725
4453,0.69
4454,0.71
4455,0.63
4456,0.695
4457,0.73
4458,0.7
4459,0.71
4460,0.655
4461,0.695
4462,0.73
4463,0.7
4464,0.7
4465,0.63
4466,0.69
4467,0.71
4468,0.71
4469,0.705
4470,0.655
4471,0.71
4472,0.695
4473,0.68
4474,0.7
4475,0.595
4476,0.685
4477,0.695
4478,0.695
4479,0.695
4480,0.59
4481,0.655
4482,0.705
4483,0.685
4484,0.685
4485,0.595
4486,0.68
4487,0.7
4488,0.71
4489,0.705
4490,0.635
4491,0.675
4492,0.69
4493,0.705
4494,0.7
4495,0.62
4496,0.68
4497,0.69
4498,0.69
4499,0.7
4500,0.645
4501,0.685
4502,0.705
4503,0.66
4504,0.73
4505,0.645
4506,0.675
4507,0.7
4508,0.695
4509,0.72
4510,0.65
4511,0.73
4512,0.73
4513,0.73
4514,0.715
4515,0.655
4516,0.69
4517,0.725
4518,0.725
4519,0.695
4520,0.7
4521,0.695
4522,0.725
4523,0.685
4524,0.715
4525,0.685
4526,0.695
4527,0.735
4528,0.7
4529,0.705
4530,0.645
4531,0.71
4532,0.705
4533,0.725
4534,0.695
4535,0.65
4536,0.68
4537,0.68
4538,0.705
4539,0.715
4540,0.645
4541,0.675
4542,0.685
4543,0.705
4544,0.715
4545,0.665
4546,0.66
4547,0.665
4548,0.69
4549,0.69
4550,0.625
4551,0.67
4552,0.7
4553,0.695
4554,0.72
4555,0.635
4556,0.695
4557,0.705
4558,0.725
4559,0.715
4560,0.615
4561,0.7
4562,0.68
4563,0.735
4564,0.71
4565,0.63
4566,0.685
4567,0.68
4568,0.71
4569,0.71
4570,0.615
4571,0.685
4572,0.655
4573,0.705
4574,0.655
4575,0.64
4576,0.68
4577,0.675
4578,0.7
4579,0.685
4580,0.655
4581,0.665
4582,0.705
4583,0.695
4584,0.7
4585,0.64
4586,0.69
4587,0.695
4588,0.705
4589,0.72
4590,0.65
4591,0.69
4592,0.695
4593,0.69
4594,0.715
4595,0.645
4596,0.7
4597,0.72
4598,0.71
4599,0.745
4600,0.5
4601,0.48
4602,0.57
4603,0.585
4604,0.555
4605,0.49
4606,0.535
4607,0.55
4608,0.555
4609,0.555
4610,0.52
4611,0.555
4612,0.56
4613,0.575
4614,0.6
4615,0.51
4616,0.52
4617,0.58
4618,0.6
4619,0.63
4620,0.51
4621,0.535
4622,0.6
4623,0.555
4624,0.58
4625,0.51
4626,0.59
4627,0.615
4628,0.58
4629,0.585
4630,0.53
4631,0.575
4632,0.585
4633,0.585
4634,0.61
4635,0.535
4636,0.585
4637,0.635
4638,0.6
4639,0.66
4640,0.51
4641,0.585
4642,0.61
4643,0.63
4644,0.61
4645,0.52
4646,0.575
4647,0.62
4648,0.625
4649,0.6
4650,0.515
4651,0.59
4652,0.6
4653,0.645
4654,0.62
4655,0.505
4656,0.57
4657,0.635
4658,0.62
4659,0.66
4660,0.505
4661,0.555
4662,0.62
4663,0.625
4664,0.64
4665,0.5
4666,0.6
4667,0.68
4668,0.655
4669,0.675
4670,0.515
4671,0.56
4672,0.655
4673,0.655
4674,0.665
4675,0.585
4676,0.6
4677,0.66
4678,0.69
4679,0.665
4680,0.575
4681,0.64
4682,0.675
4683,0.7
4684,0.67
4685,0.51
4686,0.635
4687,0.675
4688,0.7
4689,0.67
4690,0.56
4691,0.59
4692,0.705
4693,0.72
4694,0.71
4695,0.575
4696,0.6
4697,0.67
4698,0.695
4699,0.72
4700,0.555
4701,0.64
4702,0.67
4703,0.7
4704,0.715
4705,0.57
4706,0.645
4707,0.675
4708,0.71
4709,0.73
4710,0.575
4711,0.65
4712,0.705
4713,0.695
4714,0.72
4715,0.505
4716,0.65
4717,0.68
4718,0.69
4719,0.7
4720,0.535
4721,0.635
4722,0.695
4723,0.695
4724,0.7
4725,0.54
4726,0.64
4727,0.705
4728,0.71
4729,0.71
4730,0.525
4731,0.635
4732,0.695
4733,0.71
4734,0.68
4735,0.55
4736,0.64
4737,0.685
4738,0.745
4739,0.715
4740,0.54
4741,0.61
4742,0.685
4743,0.685
4744,0.705
4745,0.52
4746,0.66
4747,0.73
4748,0.72
4749,0.7
4750,0.56
4751,0.62
4752,0.735
4753,0.705
4754,0.74
4755,0.57
4756,0.615
4757,0.72
4758,0.715
4759,0.73
4760,0.575
4761,0.63
4762,0.735
4763,0.705
4764,0.725
4765,0.58
4766,0.615
4767,0.73
4768,0.71
4769,0.73
4770,0.555
4771,0.625
4772,0.705
4773,0.74
4774,0.725
4775,0.53
4776,0.65
4777,0.72
4778,0.72
4779,0.74
4780,0.555
4781,0.62
4782,0.7
4783,0.725
4784,0.72
4785,0.575
4786,0.655
4787,0.72
4788,0.715
4789,0.785
4790,0.595
4791,0.635
4792,0.72
4793,0.715
4794,0.715
4795,0.55
4796,0.63
4797,0.735
4798,0.735
4799,0.715
4800,0.5
4801,0.57
4802,0.62
4803,0.58
4804,0.575
4805,0.535
4806,0.57
4807,0.61
4808,0.62
4809,0.635
4810,0.565
4811,0.585
4812,0.62
4813,0.605
4814,0.63
4815,0.575
4816,0.615
4817,0.62
4818,0.64
4819,0.59
4820,0.59
4821,0.63
4822,0.65
4823,0.665
4824,0.635
4825,0.58
4826,0.67
4827,0.655
4828,0.65
4829,0.625
4830,0.59
4831,0.665
4832,0.65
4833,0.7
4834,0.69
4835,0.63
4836,0.67
4837,0.7
4838,0.695
4839,0.685
4840,0.6
4841,0.685
4842,0.685
4843,0.73
4844,0.68
4845,0.615
4846,0.715
4847,0.705
4848,0.745
4849,0.705
4850,0.63
4851,0.705
4852,0.755
4853,0.74
4854,0.74
4855,0.625
4856,0.72
4857,0.73
4858,0.715
4859,0.745
4860,0.62
4861,0.725
4862,0.725
4863,0.73
4864,0.695
4865,0.63
4866,0.72
4867,0.69
4868,0.73
4869,0.735
4870,0.615
4871,0.715
4872,0.715
4873,0.725
4874,0.75
4875,0.645
4876,0.705
4877,0.725
4878,0.74
4879,0.74
4880,0.635
4881,0.755
4882,0.745
4883,0.75
4884,0.745
4885,0.66
4886,0.72
4887,0.75
4888,0.735
4889,0.735
4890,0.65
4891,0.71
4892,0.775
4893,0.74
4894,0.745
4895,0.675
4896,0.735
4897,0.725
4898,0.75
4899,0.78
4900,0.66
4901,0.73
4902,0.77
4903,0.755
4904,0.75
4905,0.72
4906,0.74
4907,0.745
4908,0.75
4909,0.74
4910,0.71
4911,0.76
4912,0.76
4913,0.76
4914,0.76
4915,0.705
4916,0.71
4917,0.785
4918,0.755
4919,0.77
4920,0.685
4921,0.73
4922,0.8
4923,0.745
4924,0.765
4925,0.7
4926,0.735
4927,0.76
4928,0.775
4929,0.78
4930,0.69
4931,0.765
4932,0.735
4933,0.755
4934,0.77
4935,0.68
4936,0.71
4937,0.735
4938,0.775
4939,0.775
4940,0.72
4941,0.75
4942,0.77
4943,0.77
4944,0.775
4945,0.695
4946,0.74
4947,0.745
4948,0.76
4949,0.76
4950,0.705
4951,0.74
4952,0.755
4953,0.78
4954,0.74
4955,0.705
4956,0.735
4957,0.78
4958,0.78
4959,0.765
4960,0.765
4961,0.77
4962,0.78
4963,0.815
4964,0.795
4965,0.75
4966,0.77
4967,0.76
4968,0.785
4969,0.78
4970,0.725
4971,0.75
4972,0.77
4973,0.805
4974,0.78
4975,0.76
4976,0.755
4977,0.745
4978,0.78
4979,0.805
4980,0.775
4981,0.785
4982,0.81
4983,0.8
4984,0.8
4985,0.76
4986,0.74
4987,0.78
4988,0.77
4989,0.775
4990,0.74
4991,0.78
4992,0.78
4993,0.775
4994,0.785
4995,0.765
4996,0.74
4997,0.78
4998,0.77
4999,0.785
5000,0.5
5001,0.58
5002,0.59
5003,0.59
5004,0.56
5005,0.55
5006,0.67
5007,0.58
5008,0.615
5009,0.625
5010,0.57
5011,0.635
5012,0.64
5013,0.63
5014,0.63
5015,0.61
5016,0.675
5017,0.675
5018,0.635
5019,0.63
5020,0.585
5021,0.62
5022,0.67
5023,0.695
5024,0.65
5025,0.63
5026,0.705
5027,0.655
5028,0.705
5029,0.66
5030,0.68
5031,0.71
5032,0.71
5033,0.705
5034,0.72
5035,0.62
5036,0.695
5037,0.71
5038,0.705
5039,0.715
5040,0.695
5041,0.775
5042,0.695
5043,0.715
5044,0.735
5045,0.67
5046,0.75
5047,0.73
5048,0.725
5049,0.74
5050,0.665
5051,0.785
5052,0.74
5053,0.75
5054,0.745
5055,0.655
5056,0.705
5057,0.77
5058,0.715
5059,0.69
5060,0.68
5061,0.735
5062,0.755
5063,0.74
5064,0.695
5065,0.69
5066,0.735
5067,0.745
5068,0.755
5069,0.74
5070,0.62
5071,0.79
5072,0.755
5073,0.74
5074,0.755
5075,0.635
5076,0.75
5077,0.75
5078,0.745
5079,0.735
5080,0.66
5081,0.765
5082,0.795
5083,0.78
5084,0.77
5085,0.66
5086,0.77
5087,0.775
5088,0.755
5089,0.74
5090,0.695
5091,0.775
5092,0.76
5093,0.785
5094,0.785
5095,0.69
5096,0.76
5097,0.77
5098,0.79
5099,0.79
5100,0.72
5101,0.79
5102,0.795
5103,0.75
5104,0.805
5105,0.715
5106,0.785
5107,0.815
5108,0.78
5109,0.8
5110,0.7
5111,0.815
5112,0.84
5113,0.785
5114,0.845
5115,0.74
5116,0.84
5117,0.85
5118,0.83
5119,0.82
5120,0.72
5121,0.805
5122,0.825
5123,0.79
5124,0.83
5125,0.725
5126,0.845
5127,0.84
5128,0.795
5129,0.835
5130,0.745
5131,0.825
5132,0.84
5133,0.805
5134,0.81
5135,0.725
5136,0.775
5137,0.8
5138,0.8
5139,0.82
5140,0.76
5141,0.815
5142,0.85
5143,0.81
5144,0.815
5145,0.715
5146,0.845
5147,0.835
5148,0.825
5149,0.82
5150,0.715
5151,0.8
5152,0.86
5153,0.805
5154,0.865
5155,0.765
5156,0.8
5157,0.87
5158,0.79
5159,0.855
5160,0.8
5161,0.84
5162,0.845
5163,0.83
5164,0.845
5165,0.78
5166,0.83
5167,0.87
5168,0.85
5169,0.85
5170,0.74
5171,0.825
5172,0.865
5173,0.83
5174,0.845
5175,0.77
5176,0.815
5177,0.84
5178,0.855
5179,0.825
5180,0.75
5181,0.84
5182,0.86
5183,0.84
5184,0.86
5185,0.77
5186,0.845
5187,0.865
5188,0.825
5189,0.865
5190,0.775
5191,0.855
5192,0.855
5193,0.825
5194,0.825
5195,0.79
5196,0.84
5197,0.845
5198,0.84
5199,0.85
5200,0.5
5201,0.57
5202,0.585
5203,0.545
5204,0.555
5205,0.565
5206,0.595
5207,0.595
5208,0.6
5209,0.605
5210,0.555
5211,0.605
5212,0.605
5213,0.635
5214,0.61
5215,0.595
5216,0.55
5217,0.635
5218,0.62
5219,0.605
5220,0.56
5221,0.59
5222,0.64
5223,0.645
5224,0.64
5225,0.58
5226,0.595
5227,0.635
5228,0.69
5229,0.63
5230,0.595
5231,0.57
5232,0.64
5233,0.68
5234,0.69
5235,0.58
5236,0.595
5237,0.64
5238,0.695
5239,0.69
5240,0.635
5241,0.6
5242,0.61
5243,0.705
5244,0.715
5245,0.545
5246,0.645
5247,0.685
5248,0.75
5249,0.72
5250,0.575
5251,0.655
5252,0.705
5253,0.745
5254,0.745
5255,0.555
5256,0.655
5257,0.67
5258,0.735
5259,0.725
5260,0.57
5261,0.64
5262,0.7
5263,0.745
5264,0.735
5265,0.555
5266,0.63
5267,0.705
5268,0.735
5269,0.75
5270,0.6
5271,0.66
5272,0.705
5273,0.74
5274,0.715
5275,0.58
5276,0.665
5277,0.7
5278,0.715
5279,0.75
5280,0.59
5281,0.61
5282,0.71
5283,0.74
5284,0.765
5285,0.575
5286,0.69
5287,0.71
5288,0.73
5289,0.795
5290,0.58
5291,0.69
5292,0.695
5293,0.725
5294,0.77
5295,0.56
5296,0.685
5297,0.79
5298,0.75
5299,0.755
5300,0.635
5301,0.7
5302,0.785
5303,0.77
5304,0.775
5305,0.62
5306,0.725
5307,0.76
5308,0.785
5309,0.77
5310,0.585
5311,0.73
5312,0.77
5313,0.77
5314,0.785
5315,0.59
5316,0.74
5317,0.755
5318,0.78
5319,0.79
5320,0.57
5321,0.705
5322,0.745
5323,0.78
5324,0.79
5325,0.645
5326,0.715
5327,0.765
5328,0.755
5329,0.8
5330,0.625
5331,0.71
5332,0.76
5333,0.765
5334,0.78
5335,0.595
5336,0.73
5337,0.77
5338,0.79
5339,0.8
5340,0.6
5341,0.715
5342,0.76
5343,0.775
5344,0.765
5345,0.62
5346,0.725
5347,0.745
5348,0.775
5349,0.785
5350,0.585
5351,0.725
5352,0.765
5353,0.77
5354,0.795
5355,0.63
5356,0.72
5357,0.78
5358,0.795
5359,0.795
5360,0.625
5361,0.74
5362,0.79
5363,0.795
5364,0.81
5365,0.65
5366,0.72
5367,0.77
5368,0.795
5369,0.805
5370,0.66
5371,0.72
5372,0.785
5373,0.79
5374,0.785
5375,0.66
5376,0.735
5377,0.775
5378,0.785
5379,0.805
5380,0.63
5381,0.745
5382,0.75
5383,0.805
5384,0.8
5385,0.61
5386,0.73
5387,0.8
5388,0.815
5389,0.805
5390,0.655
5391,0.735
5392,0.795
5393,0.81
5394,0.805
5395,0.64
5396,0.715
5397,0.785
5398,0.795
5399,0.835
5400,0.5
5401,0.48
5402,0.54
5403,0.525
5404,0.565
5405,0.505
5406,0.545
5407,0.56
5408,0.565
5409,0.6
5410,0.54
5411,0.54
5412,0.55
5413,0.6
5414,0.61
5415,0.515
5416,0.54
5417,0.585
5418,0.63
5419,0.59
5420,0.53
5421,0.57
5422,0.625
5423,0.645
5424,0.64
5425,0.555
5426,0.545
5427,0.625
5428,0.68
5429,0.67
5430,0.535
5431,0.57
5432,0.625
5433,0.655
5434,0.68
5435,0.52
5436,0.59
5437,0.655
5438,0.65
5439,0.66
5440,0.54
5441,0.625
5442,0.63
5443,0.69
5444,0.695
5445,0.56
5446,0.595
5447,0.645
5448,0.665
5449,0.69
5450,0.585
5451,0.68
5452,0.68
5453,0.69
5454,0.7
5455,0.595
5456,0.615
5457,0.68
5458,0.69
5459,0.745
5460,0.66
5461,0.675
5462,0.71
5463,0.665
5464,0.75
5465,0.61
5466,0.67
5467,0.73
5468,0.72
5469,0.75
5470,0.63
5471,0.655
5472,0.68
5473,0.735
5474,0.75
5475,0.645
5476,0.72
5477,0.75
5478,0.72
5479,0.755
5480,0.665
5481,0.68
5482,0.755
5483,0.74
5484,0.74
5485,0.63
5486,0.725
5487,0.73
5488,0.75
5489,0.725
5490,0.625
5491,0.705
5492,0.71
5493,0.75
5494,0.76
5495,0.635
5496,0.695
5497,0.74
5498,0.77
5499,0.745
5500,0.675
5501,0.715
5502,0.78
5503,0.76
5504,0.765
5505,0.66
5506,0.73
5507,0.795
5508,0.77
5509,0.76
5510,0.69
5511,0.75
5512,0.775
5513,0.74
5514,0.78
5515,0.74
5516,0.74
5517,0.77
5518,0.785
5519,0.785
5520,0.7
5521,0.73
5522,0.765
5523,0.78
5524,0.795
5525,0.735
5526,0.75
5527,0.775
5528,0.785
5529,0.795
5530,0.75
5531,0.73
5532,0.76
5533,0.79
5534,0.79
5535,0.725
5536,0.74
5537,0.765
5538,0.78
5539,0.775
5540,0.7
5541,0.745
5542,0.76
5543,0.79
5544,0.775
5545,0.695
5546,0.755
5547,0.76
5548,0.765
5549,0.775
5550,0.71
5551,0.745
5552,0.775
5553,0.78
5554,0.805
5555,0.73
5556,0.75
5557,0.77
5558,0.77
5559,0.785
5560,0.725
5561,0.765
5562,0.76
5563,0.775
5564,0.75
5565,0.71
5566,0.76
5567,0.755
5568,0.765
5569,0.785
5570,0.71
5571,0.775
5572,0.75
5573,0.78
5574,0.77
5575,0.705
5576,0.76
5577,0.745
5578,0.775
5579,0.765
5580,0.715
5581,0.735
5582,0.765
5583,0.77
5584,0.765
5585,0.71
5586,0.76
5587,0.75
5588,0.78
5589,0.78
5590,0.735
5591,0.775
5592,0.765
5593,0.74
5594,0.77
5595,0.73
5596,0.775
5597,0.77
5598,0.775
5599,0.815
5600,0.5
5601,0.525
5602,0.505
5603,0.575
5604,0.545
5605,0.505
5606,0.59
5607,0.555
5608,0.575
5609,0.575
5610,0.515
5611,0.56
5612,0.57
5613,0.595
5614,0.645
5615,0.525
5616,0.585
5617,0.58
5618,0.61
5619,0.63
5620,0.545
5621,0.63
5622,0.595
5623,0.64
5624,0.655
5625,0.52
5626,0.625
5627,0.58
5628,0.61
5629,0.635
5630,0.515
5631,0.6
5632,0.635
5633,0.6
5634,0.68
5635,0.53
5636,0.6
5637,0.625
5638,0.64
5639,0.64
5640,0.565
5641,0.655
5642,0.615
5643,0.66
5644,0.695
5645,0.59
5646,0.62
5647,0.655
5648,0.63
5649,0.695
5650,0.63
5651,0.67
5652,0.66
5653,0.665
5654,0.705
5655,0.61
5656,0.63
5657,0.64
5658,0.67
5659,0.7
5660,0.595
5661,0.615
5662,0.69
5663,0.7
5664,0.705
5665,0.61
5666,0.61
5667,0.65
5668,0.705
5669,0.735
5670,0.59
5671,0.645
5672,0.64
5673,0.675
5674,0.715
5675,0.62
5676,0.59
5677,0.685
5678,0.685
5679,0.685
5680,0.605
5681,0.625
5682,0.68
5683,0.675
5684,0.715
5685,0.64
5686,0.64
5687,0.715
5688,0.695
5689,0.72
5690,0.64
5691,0.665
5692,0.66
5693,0.745
5694,0.73
5695,0.585
5696,0.685
5697,0.71
5698,0.7
5699,0.7
5700,0.61
5701,0.66
5702,0.7
5703,0.695
5704,0.72
5705,0.6
5706,0.675
5707,0.69
5708,0.73
5709,0.71
5710,0.635
5711,0.74
5712,0.675
5713,0.72
5714,0.73
5715,0.605
5716,0.74
5717,0.735
5718,0.745
5719,0.705
5720,0.6
5721,0.685
5722,0.725
5723,0.72
5724,0.735
5725,0.655
5726,0.735
5727,0.735
5728,0.715
5729,0.74
5730,0.63
5731,0.69
5732,0.73
5733,0.71
5734,0.73
5735,0.655
5736,0.725
5737,0.73
5738,0.675
5739,0.73
5740,0.67
5741,0.71
5742,0.71
5743,0.685
5744,0.73
5745,0.64
5746,0.725
5747,0.735
5748,0.7
5749,0.715
5750,0.615
5751,0.715
5752,0.725
5753,0.715
5754,0.725
5755,0.67
5756,0.725
5757,0.745
5758,0.73
5759,0.745
5760,0.67
5761,0.73
5762,0.74
5763,0.725
5764,0.73
5765,0.695
5766,0.725
5767,0.75
5768,0.71
5769,0.75
5770,0.71
5771,0.775
5772,0.74
5773,0.775
5774,0.76
5775,0.66
5776,0.745
5777,0.735
5778,0.765
5779,0.745
5780,0.7
5781,0.72
5782,0.75
5783,0.78
5784,0.735
5785,0.65
5786,0.74
5787,0.745
5788,0.775
5789,0.775
5790,0.685
5791,0.72
5792,0.76
5793,0.75
5794,0.75
5795,0.695
5796,0.75
5797,0.745
5798,0.735
5799,0.73
5800,0.5
5801,0.55
5802,0.555
5803,0.56
5804,0.535
5805,0.545
5806,0.56
5807,0.57
5808,0.575
5809,0.535
5810,0.575
5811,0.645
5812,0.62
5813,0.625
5814,0.61
5815,0.625
5816,0.59
5817,0.645
5818,0.63
5819,0.61
5820,0.615
5821,0.665
5822,0.67
5823,0.665
5824,0.675
5825,0.685
5826,0.705
5827,0.7
5828,0.72
5829,0.67
5830,0.74
5831,0.66
5832,0.71
5833,0.73
5834,0.76
5835,0.66
5836,0.7
5837,0.73
5838,0.715
5839,0.725
5840,0.695
5841,0.75
5842,0.72
5843,0.71
5844,0.75
5845,0.65
5846,0.74
5847,0.705
5848,0.695
5849,0.73
5850,0.68
5851,0.735
5852,0.775
5853,0.765
5854,0.73
5855,0.665
5856,0.75
5857,0.78
5858,0.76
5859,0.75
5860,0.655
5861,0.735
5862,0.785
5863,0.76
5864,0.745
5865,0.61
5866,0.73
5867,0.76
5868,0.71
5869,0.75
5870,0.72
5871,0.775
5872,0.745
5873,0.745
5874,0.765
5875,0.705
5876,0.74
5877,0.755
5878,0.72
5879,0.78
5880,0.685
5881,0.77
5882,0.745
5883,0.75
5884,0.775
5885,0.715
5886,0.78
5887,0.775
5888,0.78
5889,0.775
5890,0.705
5891,0.775
5892,0.775
5893,0.795
5894,0.79
5895,0.685
5896,0.76
5897,0.795
5898,0.81
5899,0.76
5900,0.775
5901,0.765
5902,0.81
5903,0.78
5904,0.81
5905,0.72
5906,0.74
5907,0.755
5908,0.775
5909,0.775
5910,0.705
5911,0.78
5912,0.78
5913,0.775
5914,0.8
5915,0.75
5916,0.77
5917,0.81
5918,0.78
5919,0.8
5920,0.725
5921,0.725
5922,0.785
5923,0.795
5924,0.8
5925,0.725
5926,0.765
5927,0.785
5928,0.765
5929,0.77
5930,0.755
5931,0.755
5932,0.78
5933,0.805
5934,0.8
5935,0.73
5936,0.795
5937,0.79
5938,0.765
5939,0.805
5940,0.77
5941,0.78
5942,0.81
5943,0.765
5944,0.82
5945,0.735
5946,0.775
5947,0.765
5948,0.79
5949,0.81
5950,0.72
5951,0.75
5952,0.795
5953,0.805
5954,0.805
5955,0.76
5956,0.795
5957,0.815
5958,0.805
5959,0.83
5960,0.775
5961,0.81
5962,0.815
5963,0.82
5964,0.81
5965,0.775
5966,0.81
5967,0.81
5968,0.8
5969,0.81
5970,0.745
5971,0.805
5972,0.8
5973,0.805
5974,0.815
5975,0.755
5976,0.81
5977,0.805
5978,0.815
5979,0.82
5980,0.77
5981,0.82
5982,0.825
5983,0.795
5984,0.795
5985,0.79
5986,0.79
5987,0.795
5988,0.79
5989,0.805
5990,0.75
5991,0.82
5992,0.825
5993,0.78
5994,0.82
5995,0.78
5996,0.81
5997,0.81
5998,0.835
5999,0.8
6000,0.5
6001,0.515
6002,0.535
6003,0.52
6004,0.54
6005,0.58
6006,0.535
6007,0.565
6008,0.62
6009,0.57
6010,0.6
6011,0.59
6012,0.62
6013,0.595
6014,0.63
6015,0.6
6016,0.64
6017,0.645
6018,0.645
6019,0.64
6020,0.62
6021,0.655
6022,0.685
6023,0.665
6024,0.63
6025,0.65
6026,0.685
6027,0.645
6028,0.675
6029,0.655
6030,0.625
6031,0.66
6032,0.685
6033,0.655
6034,0.64
6035,0.64
6036,0.68
6037,0.66
6038,0.685
6039,0.67
6040,0.66
6041,0.72
6042,0.685
6043,0.68
6044,0.685
6045,0.65
6046,0.695
6047,0.685
6048,0.695
6049,0.665
6050,0.645
6051,0.71
6052,0.695
6053,0.66
6054,0.705
6055,0.64
6056,0.69
6057,0.68
6058,0.665
6059,0.745
6060,0.665
6061,0.68
6062,0.715
6063,0.695
6064,0.72
6065,0.62
6066,0.68
6067,0.71
6068,0.705
6069,0.69
6070,0.63
6071,0.685
6072,0.655
6073,0.705
6074,0.73
6075,0.655
6076,0.675
6077,0.7
6078,0.705
6079,0.72
6080,0.67
6081,0.725
6082,0.735
6083,0.715
6084,0.725
6085,0.68
6086,0.69
6087,0.725
6088,0.72
6089,0.695
6090,0.635
6091,0.725
6092,0.7
6093,0.725
6094,0.74
6095,0.64
6096,0.7
6097,0.75
6098,0.725
6099,0.71
6100,0.725
6101,0.705
6102,0.725
6103,0.735
6104,0.74
6105,0.73
6106,0.69
6107,0.725
6108,0.705
6109,0.73
6110,0.67
6111,0.69
6112,0.745
6113,0.72
6114,0.745
6115,0.7
6116,0.705
6117,0.76
6118,0.715
6119,0.755
6120,0.69
6121,0.725
6122,0.765
6123,0.725
6124,0.755
6125,0.705
6126,0.715
6127,0.755
6128,0.74
6129,0.77
6130,0.695
6131,0.74
6132,0.775
6133,0.725
6134,0.76
6135,0.705
6136,0.72
6137,0.74
6138,0.725
